┌────────────┬──────────┬──────────┬───────────────────────┬──────────────────────┬──────────┬──────────┬──────────────────────┬─────────────────────┐
│    date    │ min_prcp │ max_prcp │       avg_prcp        │       sum_prcp       │ min_snow │ max_snow │       avg_snow       │      sum_snow       │
│    date    │  double  │  double  │        double         │        double        │  double  │  double  │        double        │       double        │
├────────────┼──────────┼──────────┼───────────────────────┼──────────────────────┼──────────┼──────────┼──────────────────────┼─────────────────────┤
│ 2015-02-13 │      0.0 │     0.02 │  0.004285714285714286 │                 0.03 │      0.0 │      0.9 │  0.14285714285714285 │                 1.0 │
│ 2015-02-14 │      0.0 │     0.14 │  0.022857142857142857 │                 0.16 │      0.0 │      3.3 │                  0.6 │                 4.2 │
│ 2015-02-15 │      0.0 │     0.14 │  0.022857142857142857 │                 0.16 │      0.0 │      3.3 │                  0.6 │                 4.2 │
│ 2015-02-16 │      0.0 │     0.14 │  0.022857142857142857 │                 0.16 │      0.0 │      3.3 │                  0.6 │                 4.2 │
│ 2015-02-17 │      0.0 │     0.14 │  0.022857142857142857 │                 0.16 │      0.0 │      3.3 │                  0.6 │                 4.2 │
│ 2015-02-18 │      0.0 │     0.61 │   0.10714285714285714 │                 0.75 │      0.0 │      3.3 │                  0.9 │                 6.3 │
│ 2015-02-19 │      0.0 │     0.61 │   0.12142857142857143 │                 0.85 │      0.0 │      3.3 │    1.042857142857143 │                 7.3 │
│ 2015-02-20 │      0.0 │     0.61 │   0.12142857142857143 │                 0.85 │      0.0 │      3.3 │    1.042857142857143 │                 7.3 │
│ 2015-02-21 │      0.0 │     0.61 │   0.10142857142857142 │                 0.71 │      0.0 │      3.0 │   0.5714285714285714 │                 4.0 │
│ 2015-02-22 │      0.0 │     0.61 │   0.10142857142857142 │                 0.71 │      0.0 │      3.0 │   0.5714285714285714 │                 4.0 │
│ 2015-02-23 │      0.0 │     0.61 │   0.10142857142857142 │                 0.71 │      0.0 │      3.0 │   0.5714285714285714 │                 4.0 │
│ 2015-02-24 │      0.0 │     0.61 │   0.10142857142857142 │                 0.71 │      0.0 │      3.0 │   0.5714285714285714 │                 4.0 │
│ 2015-02-25 │      0.0 │      0.1 │  0.014285714285714287 │                  0.1 │      0.0 │      1.0 │  0.14285714285714285 │                 1.0 │
│ 2015-02-26 │      0.0 │     0.52 │   0.07428571428571429 │                 0.52 │      0.0 │      4.8 │   0.6857142857142857 │                 4.8 │
│ 2015-02-27 │      0.0 │     0.52 │   0.07428571428571429 │                 0.52 │      0.0 │      4.8 │   0.6857142857142857 │                 4.8 │
│ 2015-02-28 │      0.0 │     0.67 │   0.16999999999999998 │                 1.19 │      0.0 │      4.8 │   0.9428571428571428 │                 6.6 │
│ 2015-03-01 │      0.0 │     0.67 │    0.2057142857142857 │                 1.44 │      0.0 │      4.8 │   0.9428571428571428 │                 6.6 │
│ 2015-03-02 │      0.0 │     0.76 │   0.31428571428571433 │                  2.2 │      0.0 │      7.5 │   2.0142857142857142 │                14.1 │
│ 2015-03-03 │      0.0 │     0.76 │   0.31428571428571433 │                  2.2 │      0.0 │      7.5 │   2.0142857142857142 │                14.1 │
│ 2015-03-04 │      0.0 │     0.76 │   0.31428571428571433 │                  2.2 │      0.0 │      7.5 │   2.0142857142857142 │                14.1 │
│ 2015-03-05 │      0.0 │     0.76 │   0.24000000000000002 │   1.6800000000000002 │      0.0 │      7.5 │   1.3285714285714287 │                 9.3 │
│ 2015-03-06 │      0.0 │     0.76 │   0.24142857142857146 │   1.6900000000000002 │      0.0 │      7.5 │   1.3285714285714287 │                 9.3 │
│ 2015-03-07 │      0.0 │     0.76 │   0.21142857142857144 │                 1.48 │      0.0 │      7.5 │   1.0714285714285714 │                 7.5 │
│ 2015-03-08 │      0.0 │     0.76 │   0.17714285714285713 │                 1.24 │      0.0 │      7.5 │   1.0714285714285714 │                 7.5 │
│ 2015-03-09 │      0.0 │     0.46 │   0.06857142857142857 │  0.48000000000000004 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-10 │      0.0 │     0.46 │   0.06857142857142857 │  0.48000000000000004 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-11 │      0.0 │     0.81 │    0.1842857142857143 │                 1.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-12 │      0.0 │     0.81 │    0.1842857142857143 │                 1.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-13 │      0.0 │     0.81 │   0.18285714285714286 │                 1.28 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-14 │      0.0 │     0.81 │   0.12000000000000001 │   0.8400000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-15 │      0.0 │     0.81 │   0.11857142857142858 │   0.8300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-16 │      0.0 │     0.81 │   0.11857142857142858 │   0.8300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-17 │      0.0 │     0.81 │    0.1757142857142857 │                 1.23 │      0.0 │      4.5 │   0.6428571428571429 │                 4.5 │
│ 2015-03-18 │      0.0 │      0.4 │  0.060000000000000005 │  0.42000000000000004 │      0.0 │      4.5 │   0.6428571428571429 │                 4.5 │
│ 2015-03-19 │      0.0 │      0.4 │  0.060000000000000005 │  0.42000000000000004 │      0.0 │      4.5 │   0.6428571428571429 │                 4.5 │
│ 2015-03-20 │      0.0 │      0.4 │  0.060000000000000005 │  0.42000000000000004 │      0.0 │      4.5 │   0.6428571428571429 │                 4.5 │
│ 2015-03-21 │      0.0 │      0.4 │   0.05714285714285715 │                  0.4 │      0.0 │      4.5 │   0.6428571428571429 │                 4.5 │
│ 2015-03-22 │      0.0 │      0.4 │    0.0642857142857143 │                 0.45 │      0.0 │      4.5 │   0.6428571428571429 │                 4.5 │
│ 2015-03-23 │      0.0 │      0.4 │                  0.11 │                 0.77 │      0.0 │      4.5 │   0.6428571428571429 │                 4.5 │
│ 2015-03-24 │      0.0 │     0.32 │   0.09142857142857143 │                 0.64 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-25 │      0.0 │     0.32 │   0.09142857142857143 │                 0.64 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-26 │      0.0 │     0.32 │   0.09142857142857143 │                 0.64 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-27 │      0.0 │     0.32 │   0.09142857142857143 │                 0.64 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-28 │      0.0 │     0.32 │   0.11571428571428573 │                 0.81 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-29 │      0.0 │     0.32 │   0.10857142857142858 │   0.7600000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-30 │      0.0 │     0.27 │   0.06285714285714286 │  0.44000000000000006 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-03-31 │      0.0 │     0.17 │  0.030000000000000002 │  0.21000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-01 │      0.0 │     0.17 │   0.03142857142857143 │  0.22000000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-02 │      0.0 │     0.17 │   0.03142857142857143 │  0.22000000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-03 │      0.0 │     0.17 │   0.03142857142857143 │  0.22000000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-04 │      0.0 │     0.15 │  0.028571428571428574 │                  0.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-05 │      0.0 │     0.15 │  0.028571428571428574 │                  0.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-06 │      0.0 │     0.15 │  0.028571428571428574 │                  0.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-07 │      0.0 │     0.17 │  0.047142857142857146 │                 0.33 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-08 │      0.0 │     0.17 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-09 │      0.0 │     0.17 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-10 │      0.0 │     0.17 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-11 │      0.0 │     0.17 │  0.025714285714285717 │  0.18000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-12 │      0.0 │     0.17 │  0.025714285714285717 │  0.18000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-13 │      0.0 │     0.17 │  0.025714285714285717 │  0.18000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-14 │      0.0 │     0.08 │  0.012857142857142857 │                 0.09 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-15 │      0.0 │     0.08 │  0.012857142857142857 │                 0.09 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-16 │      0.0 │     0.08 │  0.012857142857142857 │                 0.09 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-17 │      0.0 │     1.37 │    0.2085714285714286 │   1.4600000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-18 │      0.0 │     1.37 │   0.23571428571428574 │   1.6500000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-19 │      0.0 │     1.37 │   0.24285714285714288 │   1.7000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-20 │      0.0 │     1.37 │   0.24285714285714288 │   1.7000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-21 │      0.0 │     1.37 │   0.23142857142857146 │                 1.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-22 │      0.0 │     1.37 │   0.23142857142857146 │                 1.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-23 │      0.0 │     1.37 │   0.23142857142857146 │                 1.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-24 │      0.0 │      0.2 │   0.03571428571428571 │                 0.25 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-25 │      0.0 │     0.05 │ 0.0071428571428571435 │                 0.05 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-26 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-27 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-28 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-29 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-04-30 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-01 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-02 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-03 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-04 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-05 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-06 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-07 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-08 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-09 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-10 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-11 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-12 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-13 │      0.0 │      0.3 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-14 │      0.0 │      0.3 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-15 │      0.0 │      0.3 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-16 │      0.0 │      0.3 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-17 │      0.0 │      0.3 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-18 │      0.0 │      0.3 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-19 │      0.0 │      0.3 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-20 │      0.0 │     0.02 │  0.002857142857142857 │                 0.02 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-21 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-22 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-23 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-24 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-25 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-26 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-27 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-28 │      0.0 │     1.46 │                  0.22 │                 1.54 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-29 │      0.0 │     1.46 │   0.32285714285714284 │                 2.26 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-30 │      0.0 │     1.46 │    0.3757142857142857 │                 2.63 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-05-31 │      0.0 │     1.46 │   0.36428571428571427 │                 2.55 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-01 │      0.0 │     1.46 │   0.36428571428571427 │                 2.55 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-02 │      0.0 │     1.46 │   0.38285714285714284 │   2.6799999999999997 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-03 │      0.0 │     1.46 │                  0.41 │   2.8699999999999997 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-04 │      0.0 │     0.72 │   0.20142857142857137 │   1.4099999999999997 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-05 │      0.0 │     0.37 │   0.10714285714285714 │                 0.75 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-06 │      0.0 │     0.19 │  0.055714285714285716 │                 0.39 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-07 │      0.0 │     0.19 │  0.055714285714285716 │                 0.39 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-08 │      0.0 │     0.19 │  0.055714285714285716 │                 0.39 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-09 │      0.0 │     0.19 │  0.037142857142857144 │                 0.26 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-10 │      0.0 │     0.06 │  0.009999999999999998 │  0.06999999999999999 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-11 │      0.0 │     0.36 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-12 │      0.0 │     0.57 │   0.13428571428571429 │                 0.94 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-13 │      0.0 │     0.57 │   0.17142857142857143 │                  1.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-14 │      0.0 │     0.57 │   0.17142857142857143 │                  1.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-15 │      0.0 │     0.57 │   0.17142857142857143 │                  1.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-16 │      0.0 │     0.57 │   0.17142857142857143 │                  1.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-17 │      0.0 │     0.57 │   0.17142857142857143 │                  1.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-18 │      0.0 │     0.64 │   0.21142857142857144 │                 1.48 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-19 │      0.0 │     0.64 │                  0.13 │                 0.91 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-20 │      0.0 │     0.64 │   0.09428571428571429 │                 0.66 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-21 │      0.0 │     0.64 │   0.09428571428571429 │                 0.66 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-22 │      0.0 │     0.64 │   0.09428571428571429 │                 0.66 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-23 │      0.0 │     0.64 │   0.09428571428571429 │                 0.66 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-24 │      0.0 │     1.12 │   0.25428571428571434 │   1.7800000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-25 │      0.0 │     1.12 │   0.20428571428571432 │   1.4300000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-26 │      0.0 │     1.12 │   0.20428571428571432 │   1.4300000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-27 │      0.0 │     1.12 │   0.20714285714285716 │   1.4500000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-28 │      0.0 │     1.12 │    0.2628571428571429 │   1.8400000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-29 │      0.0 │     1.12 │    0.2628571428571429 │   1.8400000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-06-30 │      0.0 │     1.12 │    0.2628571428571429 │   1.8400000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-01 │      0.0 │     0.39 │   0.10285714285714286 │                 0.72 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-02 │      0.0 │     0.39 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-03 │      0.0 │     0.39 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-04 │      0.0 │     0.39 │   0.07285714285714286 │                 0.51 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-05 │      0.0 │     0.12 │  0.017142857142857144 │                 0.12 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-06 │      0.0 │      0.3 │                  0.06 │                 0.42 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-07 │      0.0 │      0.3 │                  0.06 │                 0.42 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-08 │      0.0 │      0.3 │                  0.06 │                 0.42 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-09 │      0.0 │      0.3 │                  0.06 │                 0.42 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-10 │      0.0 │      0.3 │                  0.06 │                 0.42 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-11 │      0.0 │     0.42 │   0.10285714285714286 │                 0.72 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-12 │      0.0 │     0.42 │                  0.12 │                 0.84 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-13 │      0.0 │     0.42 │   0.07714285714285715 │                 0.54 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-14 │      0.0 │     0.42 │   0.07714285714285715 │                 0.54 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-15 │      0.0 │     0.42 │   0.12285714285714287 │   0.8600000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-16 │      0.0 │     0.42 │   0.12285714285714287 │   0.8600000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-17 │      0.0 │     0.42 │   0.12285714285714287 │   0.8600000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-18 │      0.0 │     0.32 │   0.06285714285714286 │                 0.44 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-19 │      0.0 │     0.32 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-20 │      0.0 │     0.32 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-21 │      0.0 │     0.32 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-22 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-23 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-24 │      0.0 │     0.36 │   0.05142857142857143 │                 0.36 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-25 │      0.0 │     0.36 │   0.05142857142857143 │                 0.36 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-26 │      0.0 │     0.36 │   0.05142857142857143 │                 0.36 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-27 │      0.0 │     1.95 │                  0.33 │                 2.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-28 │      0.0 │     1.95 │                  0.33 │                 2.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-29 │      0.0 │     1.95 │                  0.33 │                 2.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-30 │      0.0 │     1.95 │                  0.33 │                 2.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-07-31 │      0.0 │     1.95 │    0.2785714285714286 │                 1.95 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-01 │      0.0 │     1.95 │   0.33999999999999997 │                 2.38 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-02 │      0.0 │     1.95 │   0.33999999999999997 │                 2.38 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-03 │      0.0 │     0.43 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-04 │      0.0 │     0.43 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-05 │      0.0 │     0.43 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-06 │      0.0 │     0.43 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-07 │      0.0 │     0.43 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-08 │      0.0 │     1.17 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-09 │      0.0 │     1.17 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-10 │      0.0 │     1.17 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-11 │      0.0 │     1.17 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-12 │      0.0 │     1.17 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-13 │      0.0 │     1.17 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-14 │      0.0 │     1.17 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-15 │      0.0 │     0.29 │  0.041428571428571426 │                 0.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-16 │      0.0 │     0.29 │  0.041428571428571426 │                 0.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-17 │      0.0 │     0.29 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-18 │      0.0 │     0.32 │   0.08857142857142856 │                 0.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-19 │      0.0 │     0.32 │   0.08857142857142856 │                 0.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-20 │      0.0 │     0.32 │   0.08857142857142856 │                 0.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-21 │      0.0 │     0.32 │   0.08857142857142856 │                 0.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-22 │      0.0 │     0.32 │  0.047142857142857146 │                 0.33 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-23 │      0.0 │     0.32 │  0.047142857142857146 │                 0.33 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-24 │      0.0 │     0.32 │  0.045714285714285714 │                 0.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-25 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-26 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-27 │      0.0 │     0.13 │  0.018571428571428572 │                 0.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-28 │      0.0 │     0.13 │  0.018571428571428572 │                 0.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-29 │      0.0 │     0.13 │  0.018571428571428572 │                 0.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-30 │      0.0 │     0.13 │  0.018571428571428572 │                 0.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-08-31 │      0.0 │     0.13 │  0.018571428571428572 │                 0.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2015-09-01 │      0.0 │     0.13 │  0.018571428571428572 │                 0.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
